poiid,name,feature,sightlevel,distance,com_count,com_score,heat_score
18584149,放牧滩,20,1,1,1,4.6,0.0
55844622,重庆文理学院,3,1,1,1,4.0,0.0
134030618,遂宁海底世界,68,1,1,0,0.0,0.0
38951227,海棠公园,28,1,1,1,4.4,0.0
98276781,汉城墙遗址,3,1,1,0,0.0,0.0
80053203,黄湾小镇,9,1,1,0,0.0,0.0
98368555,玛尼堆,20,1,1,1,4.0,0.0
85125,善觉寺,8,1,1,2,4.2,0.0
10543470,白云寺,8,1,1,1,4.0,0.0
18584138,磨坊,8,1,1,2,4.7,0.0
98280042,金牛道,3,1,1,0,0.0,0.0
131134873,自然世界·精灵王国,3,1,1,1,3.7,0.0
24648648,白鹤公园,28,1,1,2,4.2,0.0
15138852,双龙湖,20,1,1,2,4.3,0.0
22866111,乳泉山,20,1,1,1,4.0,0.0
18072935,黑角桥,3,1,1,2,4.6,0.0
18584214,五座海,20,1,1,1,4.3,0.0
36793233,梦想小镇,3,1,1,1,4.0,0.0
48007190,箭板古镇,15,1,1,0,0.0,0.0
51866876,战时故宫博物馆,25,1,1,1,4.0,0.0
56810278,张沟,9,1,1,0,0.0,0.0
112647108,合川嘉隆西海观光园,20,1,1,0,0.0,0.0
128527410,桫椤湖嬉水乐园,62,1,1,1,5.0,0.0
98276784,石板街,9,1,1,1,5.0,0.0
98276804,千佛岩摩崖造像,3,1,1,0,0.0,0.0
20954498,扬扬拉错,20,1,1,1,4.0,0.0
90497329,四峨山梯田,3,1,1,1,5.0,0.0
51684298,汉城博物馆,25,1,1,1,4.3,0.0
38404747,中国唐家河岷山山系动植物博物馆,65,1,1,1,5.0,0.0
83066961,武胜东西关钓鱼城,18,1,1,0,0.0,0.0
22571314,荷和原乡,28,1,1,2,4.6,0.0
69559722,十里荷香,3,1,1,0,0.0,0.0
130368759,上中顺商业街区,9,1,1,1,4.5,0.0
131905027,龙日坝大草原,3,1,1,1,4.0,0.0
15063509,露德堂,61,1,1,1,4.5,0.0
31662414,第9大道好吃街,9,1,1,1,4.7,0.0
51665970,黄娥古镇,15,1,1,0,0.0,0.0
51677746,奇乐尔儿童主题乐园,6,1,1,0,0.0,0.0
79725878,青稞藏餐演艺音乐吧,34,1,1,1,4.0,0.0
85131,纯阳殿,8,1,1,2,4.1,0.0
18064892,九宝莲花菩提塔,8,1,1,2,4.0,0.0
30787854,西部乡村·梦缘山谷,39,1,1,1,2.3,0.0
56809686,盐都植物园,54,1,1,1,5.0,0.0
69345437,峨秀湖国际度假区,39,1,1,1,4.3,0.0
69554831,道林沟风景区,20,1,1,0,0.0,0.0
98280663,三圣岩,3,1,1,1,3.0,0.0
133548403,老虎口瀑布,3,1,1,0,0.0,0.0
134018584,遂宁五彩萌宠乐园,6,1,1,0,0.0,0.0
51965648,大学城滑板公园,28,1,1,1,5.0,0.0
133953338,花湖田源景区,3,1,1,0,0.0,0.0
98278605,老观景台,3,1,1,0,0.0,0.0
58279219,雪山梁子,3,1,1,0,0.0,0.0
70531621,内江失恋博物馆,34,1,1,0,0.0,0.0
85120,中峰寺,8,1,1,2,4.0,0.0
22866104,中国营造学社旧址,3,1,1,0,0.0,0.0
22866089,大坪,3,1,1,1,5.0,0.0
133941015,平乐多彩水世界,62,1,1,1,2.0,0.0
31678850,张飞古道,3,1,1,0,0.0,0.0
133978682,新北温泉,47,1,1,1,5.0,0.0
98274963,石门山,3,1,1,0,0.0,0.0
10521426,重庆九峰山,30,1,1,2,4.3,0.0
15051104,石马真原堂,61,1,1,1,4.3,0.0
134025652,太阳湾花海,3,1,1,0,0.0,0.0
133977688,星球部落露营地,32,1,1,0,0.0,0.0
133898775,隆昌红枫园,54,1,1,1,5.0,0.0
77605223,泥巴山,20,1,1,0,0.0,0.0
51867375,卡啦娃家庭成长欢乐公园(嘉陵店),3,1,1,1,4.0,0.0
51567238,法藏寺,8,1,1,1,4.5,0.0
51565848,感恩寺,8,1,1,0,0.0,0.0
101503149,反斗乐园（乐山世豪广场店）,3,1,1,1,5.0,0.0
69092752,长寿村玻璃桥,3,1,1,0,0.0,0.0
51565777,白塔,8,1,1,1,4.0,0.0
24649191,大草坝,39,1,1,0,0.0,0.0
24650298,红军纪念园,3,1,1,0,0.0,0.0
120143147,红军经理处旧址,3,1,1,0,0.0,0.0
24654753,中央公园城,28,1,1,2,4.7,0.0
38954457,清代一条街,9,1,1,0,0.0,0.0
51677759,观音胜景,8,1,1,1,1.0,0.0
58278023,南充张桓侯祠,8,1,1,0,0.0,0.0
120329792,白云观,8,1,1,1,4.5,0.0
39034063,永川植物园,54,1,1,0,0.0,0.0
79436481,杨闇公杨尚昆旧居陈列馆,25,1,1,0,0.0,0.0
24651483,泸州市规划展览馆,34,1,1,2,4.1,0.0
38416614,白水江动植物博物馆,65,1,1,0,0.0,0.0
69562427,福建会馆,18,1,1,1,4.3,0.0
51867527,白马湖公园,28,1,1,1,5.0,0.0
10543333,兴福寺,8,1,1,1,5.0,0.0
27302719,帕母岭,30,1,1,1,4.3,0.0
51815479,中国宜宾.长江地标广场,18,1,1,1,4.0,0.0
79437642,盐亭县博物馆,25,1,1,0,0.0,0.0
95368,歌乐沱勒穷,3,1,1,1,4.8,0.0
50612416,青川郝家坪战国墓群,8,1,1,1,1.0,0.0
51718053,邓艾墓,8,1,1,0,0.0,0.0
51867237,峨眉山东湖湿地公园,28,1,1,1,4.4,0.0
56808312,平桥瀑布,20,1,1,1,5.0,0.0
79438860,泸顺起义陈列馆,3,1,1,0,0.0,0.0
97421541,俄玛措,20,1,1,1,4.0,0.0
69554483,七彩明珠景区,3,4,1,0,0.0,0.0
10532693,和陵,8,1,2,2,4.2,0.0
50613101,尖山自然保护区,0,1,1,0,0.0,0.0
131917483,莲花湖景区,3,1,1,0,0.0,0.0
130368394,文昌故里旅游景区,20,4,1,0,0.0,0.0
38371545,荣昌县图书馆,3,1,1,2,4.9,0.0
69142854,莲花湖风景区,20,1,1,1,4.0,0.0
124907982,西月湖公园,28,1,1,0,0.0,0.0
18584219,野鸭湖,20,1,1,1,3.5,0.0
51684331,柏林湖国家湿地公园,20,1,1,1,5.0,0.0
69529019,少峨湖,18,1,1,1,4.0,0.0
18658632,毛尔盖会议会址,3,1,1,0,0.0,0.0
24650058,果山公园,28,1,1,2,3.6,0.0
51923483,嘉瑞财富广场,18,1,1,1,5.0,0.0
56146155,自贡市川剧院艺术中心剧场,31,1,1,0,0.0,0.0
79437652,甘孜州民族博物馆,25,1,1,1,4.0,0.0
79437661,遂宁市安居区博物馆,25,1,1,1,4.0,0.0
100903755,丹巴独狼沟纪念碑,3,1,1,0,0.0,0.0
101616377,星际传奇（乐山世豪广场店）,44,1,1,0,0.0,0.0
98278562,万佛朝宗,3,1,1,0,0.0,0.0
131894151,尕卡岭,20,1,1,0,0.0,0.0
134029323,萤火谷房车帐篷露营地,32,1,1,0,0.0,0.0
22866109,千年绸都第一坊,3,1,1,2,4.0,0.0
51774408,白塔广场,18,1,1,1,4.3,0.0
82846,营官藏寨,15,1,1,1,3.6,0.0
98276824,潋滟湖,3,1,1,0,0.0,0.0
79436496,朱德铜像纪念园,25,1,1,0,0.0,0.0
133851526,板桥镇桃花园,54,1,1,0,0.0,0.0
85134,灵岩叠翠,39,1,1,1,4.3,0.0
18061332,扎如马道,20,1,1,2,4.4,0.0
18584179,人参湖,20,1,1,1,4.0,0.0
20957900,中季节海,20,1,1,1,4.3,0.0
56806910,构溪河,20,1,1,0,0.0,0.0
58279123,弓杠岭,20,1,1,0,0.0,0.0
82875,黑塔,8,1,1,2,3.7,0.0
10795078,茉莉漂流,43,1,1,1,5.0,0.0
10795121,平通漂流,43,1,1,1,4.3,0.0
98119,木雅演艺中心,3,1,1,1,4.0,0.0
18658671,桫椤鹃海,20,1,1,1,4.3,0.0
24651117,阆中天主堂,61,1,1,2,4.6,0.0
38494808,莲花博览园,0,1,1,0,0.0,0.0
50606136,泸县宋墓,8,1,1,0,0.0,0.0
56808444,流米寺,8,1,1,0,0.0,0.0
15066962,浮生御度假村温泉中心,38,1,1,3,4.5,5.1
22865187,崇龛镇,9,1,1,1,4.4,0.0
52069784,大足西少林寺,8,1,1,1,4.5,0.0
52116931,重庆自然博物馆-西广场,18,1,1,1,4.0,0.0
56808160,涞滩八景,15,1,1,0,0.0,0.0
51565913,喻培伦纪念馆,3,1,1,0,0.0,0.0
130368218,道孚木雅噶达旅游景区,8,1,1,0,0.0,0.0
133978663,张坝乐园发现王国,6,1,1,0,0.0,0.0
51568247,毗卢洞石刻造像,8,1,1,0,0.0,0.0
18615044,青龙海,20,1,1,1,4.7,0.0
79438840,西南医科大学附属中医医院中医药文化博物馆,25,1,1,1,4.5,0.0
38456383,营山县图书馆,3,1,1,0,0.0,0.0
56809217,箱箱街,9,1,1,1,4.9,0.0
79150876,昭化县署,3,1,1,1,4.2,0.0
98283244,千手观音像,3,1,1,0,0.0,0.0
112649763,国际非遗手艺特色小镇,3,1,1,0,0.0,0.0
94556987,大磨滩湿地公园,28,1,1,0,0.0,0.0
39323097,四川省防灾减灾教育馆,34,1,2,1,4.9,0.0
133990366,南充星乐园,3,1,1,0,0.0,0.0
133997258,瑶寨沟生态园,3,1,1,0,0.0,0.0
69534574,小洋楼,18,1,2,1,4.0,0.0
24651596,麦昆乡,3,1,1,0,0.0,0.0
44941154,黑松林冰川挑战径,20,1,1,1,4.5,0.0
10543635,御制平定金川之碑,3,1,1,0,0.0,0.0
38451147,自贡市图书馆,3,1,1,1,4.8,0.0
38494805,桂花博览园,54,1,1,0,0.0,0.0
51683982,银杏公园,28,1,1,1,3.0,0.0
31662419,重庆市北碚区嘉陵风情步行街,9,1,1,2,4.7,0.0
10534546,双桥公园,28,1,1,2,4.3,0.0
58307294,重庆市铜梁县解放路步行街,9,1,1,0,0.0,0.0
57154246,大足花果山,20,1,1,0,0.0,0.0
65182883,熔岩之城,18,1,1,0,0.0,0.0
131896574,西山森林公园,3,1,1,0,0.0,0.0
31672180,北湖凝翠公园,28,1,2,1,5.0,0.0
134027998,大世界水上乐园,62,1,1,1,5.0,0.0
133987631,石板河旅游区房车营地,32,1,1,1,5.0,0.0
133826021,漫泽塘,30,1,1,0,0.0,0.0
33790460,重庆奇石谷,43,1,1,1,4.0,0.0
38669471,沙宣(重庆大学城熙街店),3,1,1,1,5.0,0.0
51963756,四世同堂纪念馆,3,1,1,0,0.0,0.0
112649816,翰林院,3,1,1,0,0.0,0.0
20954594,大炮南山,20,1,1,1,4.0,0.0
51576036,东门广场,18,1,1,1,5.0,0.0
56806966,旋螺殿,3,1,1,0,0.0,0.0
90497380,嘉州长卷·天街,9,1,1,0,0.0,0.0
28177373,扎坝大峡谷,20,1,1,0,0.0,0.0
38954415,李硕勋故居,3,1,1,0,0.0,0.0
39273421,内江书画院,34,1,1,1,4.1,0.0
104971379,戎州大桥,3,1,1,1,5.0,0.0
82752,息心所,8,1,1,2,4.3,0.0
10543343,千佛镇,9,1,1,1,4.0,0.0
18134143,丁佑君烈士纪念馆,3,1,1,0,0.0,0.0
22866106,黄河沟,3,1,1,1,5.0,0.0
51565594,复生公园,28,1,1,1,4.0,0.0
51578561,谢无量广场,18,1,1,0,0.0,0.0
99496938,黄龙中寺,3,1,1,0,0.0,0.0
133528198,金川风景区,3,1,1,0,0.0,0.0
118386390,安仁戏院川西传统演艺,49,1,2,0,0.0,0.0
112649253,龙凤溪公园,28,1,1,1,4.0,0.0
98280642,古军营山庄,3,1,1,1,3.0,0.0
58308680,陶都步行街,9,1,1,1,4.0,0.0
133243790,甲谷弄村,3,1,1,0,0.0,0.0
131208531,乌库楚,20,1,1,0,0.0,0.0
34300780,贝妮世界,3,1,1,2,3.5,0.0
51775359,观斗清泉,8,1,1,0,0.0,0.0
51566031,笔架山公园,28,1,1,0,0.0,0.0
98280206,十八罗汉,3,1,1,0,0.0,0.0
89803,瓦灰山,20,1,1,1,4.5,0.0
20960205,扎如桥,3,1,1,1,4.5,0.0
25466884,三郎寺,8,1,1,0,0.0,0.0
51885252,太和乡河垭山村生育文化茶园,18,1,1,0,0.0,0.0
55881908,大朝驿,8,1,1,0,0.0,0.0
56808452,会诗沟,66,1,1,0,0.0,0.0
58304768,东方广场步行街,9,1,1,1,4.0,0.0
98280050,姜公祠,3,1,1,0,0.0,0.0
98280192,连心山,3,1,1,0,0.0,0.0
18126917,大坪霁雪,20,1,1,1,4.7,0.0
22881012,金秋湖,20,1,1,1,5.0,0.0
24653732,犀牛峡,20,1,1,1,4.0,0.0
51923197,青莲寺,8,1,1,0,0.0,0.0
56808319,佛静山,20,1,1,1,4.0,0.0
56808424,螺湖,20,1,1,0,0.0,0.0
58279155,莲台彩池,20,1,1,0,0.0,0.0
104143579,日阿刚卡观景台,18,1,1,1,3.0,0.0
98278597,鹏程山,3,1,1,0,0.0,0.0
83539117,吉林省松原市兴烨农民种植专业合作社,37,1,2,0,0.0,0.0
18658696,沙心玫瑰园,3,1,1,1,4.2,0.0
24654315,雨台山公园,28,1,1,2,4.6,0.0
98280654,忠义祠正堂,3,1,1,1,4.0,0.0
133892598,红原月亮湾彩鸟露营,32,1,1,0,0.0,0.0
38456277,南部县图书馆,3,1,1,0,0.0,0.0
58279141,金汤孔玉自然保护区,53,1,1,0,0.0,0.0
98276793,文昌正殿,3,1,1,0,0.0,0.0
69558794,鸭鹤岩,3,1,1,0,0.0,0.0
56808369,鹤鸣山道教造像,8,1,1,1,5.0,0.0
51764199,登山英雄纪念碑,3,1,1,0,0.0,0.0
51923916,西充县凤凰山圭峰禅院,8,1,1,0,0.0,0.0
123857292,晨曦卡丁车活动中心,3,1,1,0,0.0,0.0
20957969,扎如瀑布,20,1,1,1,4.3,0.0
50612205,卧龙山千佛岩石窟,8,1,1,0,0.0,0.0
55844743,红军革命纪念基地,3,1,1,0,0.0,0.0
58279145,静宁寺,8,1,1,1,4.0,0.0
77566310,梦幻星空抖乐园（旗舰店）,34,1,1,0,0.0,0.0
79437694,汉源县博物馆,25,1,1,0,0.0,0.0
79437666,宜宾市翠屏区李庄抗战文化陈列馆,3,1,1,0,0.0,0.0
97421539,三叠瀑,20,1,1,1,4.0,0.0
69339627,峨嵋半山·七里坪国际度假区C区,66,1,1,0,0.0,0.0
80672,佛国天堂,8,1,1,2,4.3,0.0
23574939,松安寺,8,1,1,0,0.0,0.0
69103255,亚青,3,1,1,0,0.0,0.0
90568427,金钟山,20,1,1,0,0.0,0.0
121555025,泸定纪念碑公园,34,1,1,0,0.0,0.0
134025611,泸州五彩萌宠乐园,53,1,1,0,0.0,0.0
133976712,重庆红岭溪谷,20,1,1,0,0.0,0.0
133851540,意冉游船,59,1,1,0,0.0,0.0
51767862,莲师幻化殿,8,1,1,0,0.0,0.0
58279144,锦屏古镇,8,1,1,0,0.0,0.0
123866920,营山县奥体中心,3,1,1,0,0.0,0.0
51717582,清真寺,61,1,1,1,5.0,0.0
36953633,欢乐圣果园,3,1,1,1,3.5,0.0
69560750,花海景区,3,1,1,0,0.0,0.0
20960222,鹰爪洞,20,1,1,1,4.2,0.0
20989023,岷江源歌舞大剧院,31,1,1,1,3.5,0.0
22866155,奇峰镇,9,1,1,1,4.0,0.0
51874500,杜少陵祠,8,1,1,1,4.5,0.0
23576752,吉日寺,8,1,1,1,4.3,0.0
24648516,安多赛格寺佛法了胜院,8,1,1,0,0.0,0.0
29079414,紫馨花海,3,1,1,1,4.0,0.0
36750662,三江白塔,3,1,1,1,4.0,0.0
38456325,滨江生态园,54,1,1,0,0.0,0.0
51567223,千佛寺,8,1,1,1,4.5,0.0
65243915,国立同济大学医学院旧址,3,1,1,0,0.0,0.0
56806365,土地岩瀑布,20,1,1,0,0.0,0.0
60699488,重庆大学植物园,54,1,1,1,4.2,0.0
123865303,十里荷香山地越野沙滩车,3,1,1,0,0.0,0.0
112649408,钱塘生态园,3,1,1,0,0.0,0.0
130897985,长沙坝水库,20,1,1,0,0.0,0.0
133538855,睡仙温泉,47,1,1,0,0.0,0.0
131133802,慧光寺,8,1,1,0,0.0,0.0
79436402,荥经县博物馆,25,1,1,1,3.0,0.0
134018534,凤凰故垒,3,1,1,0,0.0,0.0
22866129,落虹瀑布,20,1,2,1,5.0,0.0
98275928,神树天梯,3,1,2,0,0.0,0.0
133977456,峨眉雪芽有机茶基地,3,1,1,0,0.0,0.0
51964078,赵家渡水生态公园,6,1,1,0,0.0,0.0
50605947,妙高山,20,1,1,0,0.0,0.0
98283233,石篆山石刻,3,1,1,0,0.0,0.0
98275922,DISK’O,3,1,2,0,0.0,0.0
50680216,幸福港湾休闲半岛,20,1,1,0,0.0,0.0
77683866,东岳庙,8,1,1,0,0.0,0.0
38960753,乐山市文化馆,3,1,1,1,4.8,0.0
98276795,剑刀坝君臣园,3,1,1,1,5.0,0.0
24650707,江南公园,28,1,1,2,4.2,0.0
50606153,木门寺会议旧址,3,1,1,0,0.0,0.0
67834193,七里坪景观大道风车,18,1,1,0,0.0,0.0
24654082,沿滩公园,28,1,1,1,4.0,0.0
58279151,乐山体育中心,3,1,1,1,4.8,0.0
98280205,达摩祖师,3,1,1,0,0.0,0.0
10543320,佛光湖,20,1,1,1,3.6,0.0
93557,龙神垭乡村风景区,3,1,1,2,4.3,0.0
58307892,永隆百货精品步行街,9,1,1,1,4.8,0.0
121555024,石棉大桥,3,1,1,1,4.5,0.0
130368361,中国雪茄博物馆,34,1,2,0,0.0,0.0
134047594,昭化药博园,3,1,1,1,5.0,0.0
51581881,东江新区行政文化中心广场,18,1,1,0,0.0,0.0
79438809,国立复旦大学重庆旧址（复旦大学纪念馆）,3,1,1,0,0.0,0.0
38371564,渝西植物园,54,1,1,0,0.0,0.0
112647925,潼南湿地公园,28,1,1,0,0.0,0.0
112647408,苓茏苑,3,1,1,0,0.0,0.0
133986927,乐淇的庄园,3,1,1,1,4.0,0.0
130368360,梦险城,6,1,1,0,0.0,0.0
18591781,大海子,20,1,1,2,4.6,0.0
52076511,华西口腔健康教育博物馆,25,1,1,2,4.9,0.0
130369154,北城夜市,9,1,1,1,5.0,0.0
58278021,广安兴国寺,3,1,1,0,0.0,0.0
38452662,国立剧专史料江安陈列馆,3,1,1,0,0.0,0.0
98276789,大江东去,3,1,1,0,0.0,0.0
51923716,正觉寺,8,1,1,0,0.0,0.0
51775637,篝火广场,18,1,1,0,0.0,0.0
134015223,梵高再现 沉浸式光影大展,34,1,1,1,4.3,0.0
18487026,沫若文化广场,18,1,1,2,4.5,0.0
56805080,煨桑炉,3,1,1,1,5.0,0.0
82753,初殿,8,1,1,2,4.2,0.0
22866112,田坝会馆,3,1,1,1,4.6,0.0
24649843,贡噶寺,8,1,1,1,4.5,0.0
32906646,佛光广场,18,1,1,1,4.8,0.0
93555,辛亥革命首义荣县军政府旧址,8,1,1,0,0.0,0.0
18022929,峨眉山秀湖体育公园,66,1,1,1,4.5,0.0
22866152,倒流河旅游区,20,1,1,1,4.5,0.0
24648872,笔点丹池,20,1,1,1,3.0,0.0
38457935,毛泽东主席视察气矿纪念馆,3,1,1,0,0.0,0.0
38976078,谢家河公园,28,1,1,2,4.5,0.0
39528952,甘孜非遗博物馆,65,1,1,0,0.0,0.0
51567263,玩具乐园,6,1,1,0,0.0,0.0
51757525,一曼公园,28,1,1,1,4.0,0.0
56807614,包座战役遗址,3,1,1,0,0.0,0.0
69560413,协兴生态文化影视城,3,1,1,0,0.0,0.0
83399007,三台三元油菜花景点,3,1,1,0,0.0,0.0
22865189,濑溪河,20,1,1,1,3.0,0.0
39276546,金科·廊桥水乡二组团,18,1,1,1,4.2,0.0
124907667,潼南蔬菜公园,28,1,1,0,0.0,0.0
118730361,水韵乡间生态园,3,1,1,0,0.0,0.0
29906990,天子-摇金生态农业园,3,1,1,1,4.5,0.0
56809930,石篆山石刻,8,1,1,0,0.0,0.0
58258437,碚城游乐园,6,1,1,0,0.0,0.0
133563278,樱花橘乡,54,1,1,0,0.0,0.0
103289097,梦幻星空&汉服艺术馆（春熙路旗舰店）,34,1,1,0,0.0,0.0
51867553,白山崖墓群,8,1,1,0,0.0,0.0
51867221,慈圣庵,8,1,1,0,0.0,0.0
51871025,三九广场,18,1,1,1,4.8,0.0
58279226,永寿寺,3,1,1,1,4.0,0.0
51866677,四望关,8,1,1,1,4.0,0.0
51897773,峨眉山龙门洞,20,1,1,0,0.0,0.0
82876,旧州塔,8,1,1,2,3.9,0.0
13703337,日斯满巴碉房,8,1,1,1,4.0,0.0
18658624,夺登寺,8,1,1,0,0.0,0.0
22866153,杨桥湖旅游度假风景区,20,1,1,0,0.0,0.0
24649821,格西乡藏民居博物馆,25,1,1,0,0.0,0.0
38400622,松潘历史文化展览馆,65,1,1,0,0.0,0.0
51575790,七星湖国际生态园,28,1,1,0,0.0,0.0
51831747,观德结,8,1,1,0,0.0,0.0
38493188,峨眉山植物园,54,1,1,0,0.0,0.0
51679126,仰天楼,8,1,1,0,0.0,0.0
69278140,八尔滩水库,20,1,1,0,0.0,0.0
69531990,万花谷景区,3,1,1,0,0.0,0.0
83582895,九个海子山,20,1,1,1,4.0,0.0
69556559,暴风港,3,1,1,0,0.0,0.0
15063601,金堂湖景区,20,1,1,1,4.0,0.0
79437656,重庆友军辣椒博物馆,25,1,1,1,3.5,0.0
80448,石象湖,20,4,1,4,4.1,0.0
131896571,薰衣草庄园,3,1,1,0,0.0,0.0
31668553,南站公园,28,1,1,2,4.6,0.0
131209056,青绕神山,20,1,1,0,0.0,0.0
71565357,长海,20,1,1,1,5.0,0.0
51758036,圆通禅寺,8,1,1,0,0.0,0.0
51867223,峨眉观音湖,8,1,1,0,0.0,0.0
56809152,虾拉沱村,3,1,1,0,0.0,0.0
79042587,镖局展览馆,34,1,1,1,4.0,0.0
51679827,大灯寺,8,1,1,0,0.0,0.0
51925186,北山公园,28,1,1,0,0.0,0.0
91351,五龙庙,3,1,1,1,4.0,0.0
18134063,象池夜月,30,1,1,1,4.5,0.0
32781333,灵秀苑大剧场,31,1,1,1,5.0,0.0
38416470,乐山市图书馆,34,1,1,1,4.7,0.0
50612442,严道城址,8,1,1,0,0.0,0.0
85078,“名山起点”牌坊,3,1,1,1,4.0,0.0
18126938,罗汉坡,20,1,1,1,4.0,0.0
28419130,龙腾花舞风景区,3,1,1,0,0.0,0.0
51918730,大曲口文化广场,18,1,1,1,4.0,0.0
98276782,敬侯祠,3,1,1,1,5.0,0.0
112647886,美丽熙街步行街,9,1,1,0,0.0,0.0
59736592,潼南采桑节,3,1,1,0,0.0,0.0
69145622,地藏殿,3,1,1,0,0.0,0.0
51963859,陶行知先生纪念馆,3,1,1,0,0.0,0.0
112649676,淮远古镇,15,1,1,0,0.0,0.0
15063487,净果寺,8,1,1,1,4.2,0.0
52016027,西南大学橘园园区文化广场,18,1,1,1,3.5,0.0
52070808,蔬菜博览园,54,1,1,0,0.0,0.0
112651560,重庆梨博园,3,1,1,0,0.0,0.0
80075626,神秘拉萨,34,1,2,0,0.0,0.0
106542127,澄江镇,9,1,1,0,0.0,0.0
90499172,安居黄家坝湿地公园,20,1,1,0,0.0,0.0
112648022,凤凰湖公园,20,1,1,0,0.0,0.0
38368439,重庆市永川区图书馆,3,1,1,0,0.0,0.0
56806366,竹海迷宫,39,1,1,0,0.0,0.0
112653920,原乡中央公园,28,1,1,0,0.0,0.0
15048722,香炉峰,20,1,1,1,4.3,0.0
31687749,虎溪公社,3,1,1,0,0.0,0.0
52071526,三担湖公园,28,1,1,1,5.0,0.0
79438819,晏阳初纪念馆,25,1,1,0,0.0,0.0
112654914,荣昌三矿井,9,1,1,0,0.0,0.0
130885686,朱德旧居,3,1,1,0,0.0,0.0
130842839,名城印象·立体式民俗演艺,49,1,1,0,0.0,0.0
79795927,Memory私人影咖,3,1,1,0,0.0,0.0
51773889,五指山广场,18,1,1,1,5.0,0.0
79849217,泸州市图书馆,34,1,1,0,0.0,0.0
33013850,峨眉山灵山鲜阁野生菌采摘园,3,1,1,1,4.3,0.0
82976743,九老仙府,18,1,1,0,0.0,0.0
71517410,锅底凼,20,1,1,0,0.0,0.0
98276807,濠上大桥,3,1,1,0,0.0,0.0
18658692,白水池,20,1,1,1,3.5,0.0
51764631,德肋撒堂,61,1,1,0,0.0,0.0
18584223,翡翠泉,20,1,1,1,4.3,0.0
20940785,萝峰晴云,20,1,1,1,4.2,0.0
25466911,华诚艺术馆,34,1,1,1,4.8,0.0
39481400,高坪区图书馆,34,1,1,1,5.0,0.0
50612180,桑海井,8,1,1,0,0.0,0.0
51567545,南山公园,28,1,1,0,0.0,0.0
51669790,江阳公园广场,18,1,1,0,0.0,0.0
51669793,木崖公园,28,1,1,1,4.5,0.0
